Title,Price_Raw,Price_PKR,Size_Raw,Size_Marla,Listing_URL,City,Property_Type,Bedrooms,Bathrooms,Location
Prominently-Located Prime Location House Available In Wapda Town For Sale,6.0 Crore,60000000.0,1.0 Kanal,20.0,https://www.zameen.com/Property/gujranwala_wapda_town_prominently-located_prime_location_house_available_in_wapda_town_for_sale-54669082-430-1.html,Gujranwala,House,6.0,6.0,"Wapda Town, Gujranwala, Punjab"
5 Marla VILLA For Sale,1.55 Crore,15500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_dha_defence_5_marla_villa_for_sale-52194918-5121-1.html,Gujranwala,House,3.0,4.0,"DHA Defence, Gujranwala, Punjab"
Brand New 10 Marla House with 10 kv Sollar installed available for Sale Citi Housing Gujranwala,4.25 Crore,42500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_brand_new_10_marla_house_with_10_kv_sollar_installed_available_for_sale_citi_housing_gujranwala-54651884-3083-1.html,Gujranwala,House,6.0,7.0,"Citi Housing Society, Gujranwala, Punjab"
5 Marla Modern House Double-Height Living | Best Price,1.9 Crore,19000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_marla_modern_house_double-height_living_best_price-54612257-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
On Excellent Location House In Citi Housing Society For sale,1.75 Crore,17500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_on_excellent_location_house_in_citi_housing_society_for_sale-54602826-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Investors Should Sale This Prime Location House Located Ideally In Citi Housing Society,4.25 Crore,42500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_investors_should_sale_this_prime_location_house_located_ideally_in_citi_housing_society-54568648-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
Get Your Hands On Prime Location House In Gujranwala Best Area,3.8 Crore,38000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_get_your_hands_on_prime_location_house_in_gujranwala_best_area-54281920-11297-1.html,Gujranwala,House,5.0,5.0,"Eminabad More, Gujranwala, Punjab"
1 Kanal Beautiful House in Garden Town,7.5 Crore,75000000.0,1.0 Kanal,20.0,https://www.zameen.com/Property/garden_town_garden_town_phase_2_1_kanal_beautiful_house_in_garden_town-54669739-20132-1.html,Gujranwala,House,6.0,7.0,"Garden Town, Gujranwala, Punjab"
"10 Marla Brand New House For Sale In DC Colony Gujranwala DC Colony - Mehran Block, DC Colony, Gujranwala, Punjab",4.75 Crore,47500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/dc_colony_dc_colony_-_mehran_block_10_marla_brand_new_house_for_sale_in_dc_colony_gujranwala_dc_colony_-_mehran_block_dc_colony_gujranwala_punjab-54563070-10116-1.html,Gujranwala,House,6.0,7.0,"DC Colony, Gujranwala, Punjab"
10 Marla Affordable & Beautiful House for Sale Great Investment Opportunity,4.5 Crore,45000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_10_marla_affordable_beautiful_house_for_sale_great_investment_opportunity-54661935-3083-1.html,Gujranwala,House,6.0,7.0,"Citi Housing Society, Gujranwala, Punjab"
1 Kanal Brand New House In Garden Town Phase 3,10.0 Crore,100000000.0,1.0 Kanal,20.0,https://www.zameen.com/Property/gujranwala_garden_town_1_kanal_brand_new_house_in_garden_town_phase_3-54510553-1056-1.html,Gujranwala,House,6.0,6.0,"Garden Town, Gujranwala, Punjab"
10 Marla Ultra Modern House For Sale | Near Commercial Market | Citi Housing Gujranwala,5.25 Crore,52500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_10_marla_ultra_modern_house_for_sale_near_commercial_market_citi_housing_gujranwala-54689011-3083-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab"
Fully Furnished 12 Kv Sollar Installed 5 Marla House Available For Sale Citi Housing,2.4 Crore,24000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_fully_furnished_12_kv_sollar_installed_5_marla_house_available_for_sale_citi_housing-54225618-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
6 Marla Corner/Facing Park Double Height House For Sale,2.45 Crore,24500000.0,6.0 Marla,6.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_6_marla_corner_facing_park_double_height_house_for_sale-54505190-11297-1.html,Gujranwala,House,4.0,4.0,"Eminabad More, Gujranwala, Punjab"
7 Marla single story house for Sale,1.7 Crore,17000000.0,7.0 Marla,7.0,https://www.zameen.com/Property/gujranwala_wahdat_colony_7_marla_single_story_house_for_sale-54689003-802-1.html,Gujranwala,House,4.0,4.0,"Wahdat Colony, Gujranwala, Punjab"
4 Kanal Main Boulevard House For Sale,32.0 Crore,320000000.0,4.0 Kanal,80.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_4_kanal_main_boulevard_house_for_sale-54556425-3083-1.html,Gujranwala,House,8.0,6.0,"Citi Housing Society, Gujranwala, Punjab"
Affordable Prime Location House Available For Sale In Citi Housing Society,1.7 Crore,17000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_affordable_prime_location_house_available_for_sale_in_citi_housing_society-54563994-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
"10 MARLA NEW BRAND DOUBLE STOREY HOUSE AVAILABLE FOR SALE, IN CITI HOUSING GUJRANWALA ON PRIME LOCATION.",5.5 Crore,55000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_10_marla_new_brand_double_storey_house_available_for_sale_in_citi_housing_gujranwala_on_prime_location-54552209-3083-1.html,Gujranwala,House,6.0,7.0,"Citi Housing Society, Gujranwala, Punjab"
Prime Location Ideal House For sale In Wapda Town,2.25 Crore,22500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_wapda_town_prime_location_ideal_house_for_sale_in_wapda_town-54669083-430-1.html,Gujranwala,House,4.0,4.0,"Wapda Town, Gujranwala, Punjab"
"Ideal Prime Location 10 Marla House Available In Wapda Town,",5.25 Crore,52500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_wapda_town_ideal_prime_location_10_marla_house_available_in_wapda_town-54669084-430-1.html,Gujranwala,House,5.0,5.0,"Wapda Town, Gujranwala, Punjab"
Prime Location House For Sale In Canal View Housing Scheme Canal View Housing Scheme,4.1 Crore,41000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_canal_view_housing_scheme_prime_location_house_for_sale_in_canal_view_housing_scheme_canal_view_housing_scheme-54669085-1126-1.html,Gujranwala,House,5.0,5.0,"Canal View Housing Scheme, Gujranwala, Punjab"
Reserve A Prime Location House Of 10 Marla Now In Citi Housing Society,4.0 Crore,40000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_reserve_a_prime_location_house_of_10_marla_now_in_citi_housing_society-54669090-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
End Your Search For On Excellent Location House Here And sale Now,9.0 Crore,90000000.0,1.0 Kanal,20.0,https://www.zameen.com/Property/gujranwala_canal_view_housing_scheme_end_your_search_for_on_excellent_location_house_here_and_sale_now-54669092-1126-1.html,Gujranwala,House,6.0,6.0,"Canal View Housing Scheme, Gujranwala, Punjab"
Luxury 10 Marla house available for sale on prime location in Citi housing Gujranwala,3.0 Crore,30000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_luxury_10_marla_house_available_for_sale_on_prime_location_in_citi_housing_gujranwala-54608631-3083-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab"
10 Marla Luxury House Available For Sale In Citi Housing Gujranwala,4.6 Crore,46000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_10_marla_luxury_house_available_for_sale_in_citi_housing_gujranwala-54592301-3083-1.html,Gujranwala,House,5.0,6.0,"Citi Housing Society, Gujranwala, Punjab"
5 Marla Beautiful House Available For Sale In Royal Palm City Gujranwala,2.0 Crore,20000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_5_marla_beautiful_house_available_for_sale_in_royal_palm_city_gujranwala-54592302-11297-1.html,Gujranwala,House,4.0,5.0,"Eminabad More, Gujranwala, Punjab"
5 Marla Brand New House For Sale Phase 2 Citi Housing Gujranwala,2.6 Crore,26000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_marla_brand_new_house_for_sale_phase_2_citi_housing_gujranwala-54578905-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Corner 7.12 Marla Modern House Available For Sale,3.25 Crore,32500000.0,7.1 Marla,7.1,https://www.zameen.com/Property/citi_housing_phase_3_citi_housing_phase_3_-_block_ee_corner_7_12_marla_modern_house_available_for_sale-54516131-20424-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
5 Marla Beautiful House Available For Sale In Royal Palm City Gujranwala,2.1 Crore,21000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_5_marla_beautiful_house_available_for_sale_in_royal_palm_city_gujranwala-54585137-11297-1.html,Gujranwala,House,4.0,5.0,"Eminabad More, Gujranwala, Punjab"
10 Marla Beautiful House For Sale In Citi Housing Gujranwala,3.9 Crore,39000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_10_marla_beautiful_house_for_sale_in_citi_housing_gujranwala-54580124-3083-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab"
Good Location 5 Marla House In Central Garden Town Phase 3 For Sale,2.1 Crore,21000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/garden_town_garden_town_phase_3_good_location_5_marla_house_in_central_garden_town_phase_3_for_sale-54495317-20133-1.html,Gujranwala,House,3.0,4.0,"Garden Town, Gujranwala, Punjab"
House Smart Villa,1.75 Crore,17500000.0,6.0 Marla,6.0,https://www.zameen.com/Property/gujranwala_bypass_fazaia_housing_scheme_house_smart_villa-54649671-8476-1.html,Gujranwala,House,3.0,4.0,"Gujranwala Bypass, Gujranwala, Punjab"
5.5 Marla Designer Build Modern House For Sale,2.2 Crore,22000000.0,5.5 Marla,5.5,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_5_marla_designer_build_modern_house_for_sale-54640306-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
Corner House Of 10 Marla Is Available For Sale,4.25 Crore,42500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_corner_house_of_10_marla_is_available_for_sale-54563198-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
Highly-Coveted Prime Location 10 Marla House Is Available In Citi Housing Society For Sale,4.25 Crore,42500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_highly-coveted_prime_location_10_marla_house_is_available_in_citi_housing_society_for_sale-54563205-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
10 Mrla Brand New House for sale Citi Housing Gujranwala,3.8 Crore,38000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_10_mrla_brand_new_house_for_sale_citi_housing_gujranwala-54192586-3083-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab"
On Excellent Location House Sized 10 Marla Available In DC Colony - Bolan Block,4.95 Crore,49500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/dc_colony_dc_colony_-_bolan_block_on_excellent_location_house_sized_10_marla_available_in_dc_colony_-_bolan_block-54558213-10119-1.html,Gujranwala,House,5.0,5.0,"DC Colony, Gujranwala, Punjab"
Good Prime Location 10 Marla House For Sale In Royal Palm City,4.5 Crore,45000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_good_prime_location_10_marla_house_for_sale_in_royal_palm_city-54621580-11297-1.html,Gujranwala,House,5.0,5.0,"Eminabad More, Gujranwala, Punjab"
"10 MARLA NEW BRAND DOUBLE STORY HOUSE AVAILABLE FOR SALE, IN CITI HOUSING GUJRANWALA ON PRIME LOCATION.",3.8 Crore,38000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_10_marla_new_brand_double_story_house_available_for_sale_in_citi_housing_gujranwala_on_prime_location-54655677-3083-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab"
"10 MARLA NEW BRAND DOUBLE STORY HOUSE AVAILABLE FOR SALE, IN CITI HOUSING GUJRANWALA ON PRIME LOCATION.",4.5 Crore,45000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_10_marla_new_brand_double_story_house_available_for_sale_in_citi_housing_gujranwala_on_prime_location-54655637-3083-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab"
"10 MARLA NEW BRAND DOUBLE STORY HOUSE AVAILABLE FOR SALE, IN CITI HOUSING GUJRANWALA ON PRIME LOCATION.",3.9 Crore,39000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_10_marla_new_brand_double_story_house_available_for_sale_in_citi_housing_gujranwala_on_prime_location-54660312-3083-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab"
This Is Your Chance To Buy Prime Location House In Citi Housing Society Citi Housing Society,8.5 Crore,85000000.0,1.0 Kanal,20.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_this_is_your_chance_to_buy_prime_location_house_in_citi_housing_society_citi_housing_society-54527791-3083-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab"
Prime Location House Of 5 Marla In Citi Housing Society Is Available,2.5 Crore,25000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_house_of_5_marla_in_citi_housing_society_is_available-54527798-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
5 Marla Luxury House Available For Sale In Citi Housing Gujranwala,2.35 Crore,23500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_marla_luxury_house_available_for_sale_in_citi_housing_gujranwala-54612886-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
5 Marla Ultra Modern House Tour | Double Height | 50 Ft Road Citi Housing Gujranwala,2.75 Crore,27500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_marla_ultra_modern_house_tour_double_height_50_ft_road_citi_housing_gujranwala-54364004-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
5 Marla Beautiful Spanish Semi Furnished House | Royal Palm City Gujranwala,2.2 Crore,22000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/royal_palm_city_royal_palm_city_-_block_g_5_marla_beautiful_spanish_semi_furnished_house_royal_palm_city_gujranwala-54518558-17216-1.html,Gujranwala,House,4.0,4.0,"Eminabad More, Gujranwala, Punjab"
5 Marla Slightly Used House For Sale | Citi Housing Gujranwala,2.2 Crore,22000000.0,5.3 Marla,5.3,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_marla_slightly_used_house_for_sale_citi_housing_gujranwala-54650613-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
10 Marla Slightly Used Park Facing House For Sale | Citi Housing Gujranwala,3.25 Crore,32500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_10_marla_slightly_used_park_facing_house_for_sale_citi_housing_gujranwala-54682892-3083-1.html,Gujranwala,House,6.0,7.0,"Citi Housing Society, Gujranwala, Punjab"
A Prime Location 10 Marla House Located In Citi Housing Society Is Available For sale,4.5 Crore,45000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_a_prime_location_10_marla_house_located_in_citi_housing_society_is_available_for_sale-54472795-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
In Citi Housing Society You Can Find The Perfect On Excellent Location House For sale,4.5 Crore,45000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_in_citi_housing_society_you_can_find_the_perfect_on_excellent_location_house_for_sale-54586530-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
Prime Location 10 Marla House Is Available In Affordable Price In Royal Palm City,4.5 Crore,45000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_prime_location_10_marla_house_is_available_in_affordable_price_in_royal_palm_city-54621592-11297-1.html,Gujranwala,House,5.0,5.0,"Eminabad More, Gujranwala, Punjab"
10 Marla Brand New House For Sale In DC Colony Gujranwala,3.75 Crore,37500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/dc_colony_dc_colony_-_mehran_block_10_marla_brand_new_house_for_sale_in_dc_colony_gujranwala-54382787-10116-1.html,Gujranwala,House,6.0,6.0,"DC Colony, Gujranwala, Punjab"
On Excellent Location 5 Marla House For Grabs In Citi Housing Society,2.6 Crore,26000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_-_phase_2_on_excellent_location_5_marla_house_for_grabs_in_citi_housing_society-54622017-3085-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Luxury 5 Marla house available for sale in Citi housing Gujranwala,2.3 Crore,23000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_luxury_5_marla_house_available_for_sale_in_citi_housing_gujranwala-54687053-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
Get In Touch Now To Buy A Prime Location 5 Marla House In Citi Housing Society,2.2 Crore,22000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_get_in_touch_now_to_buy_a_prime_location_5_marla_house_in_citi_housing_society-54650894-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Most Beautiful 5 Marla Modern Classic House Tour | Citi Housing Gujranwala,2.4 Crore,24000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_-_phase_1_most_beautiful_5_marla_modern_classic_house_tour_citi_housing_gujranwala-54518150-3084-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
"A Beautiful 5.5 Marla House Available For Sale On 50 Ft Road Near Park, Mosque In Citi Housing Gujranwala",2.6 Crore,26000000.0,5.5 Marla,5.5,https://www.zameen.com/Property/gujranwala_citi_housing_society_a_beautiful_5_5_marla_house_available_for_sale_on_50_ft_road_near_park_mosque_in_citi_housing_gujranwala-54622638-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
Get In Touch Now To Buy A On Excellent Location 5 Marla House In Citi Housing Society,1.9 Crore,19000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_get_in_touch_now_to_buy_a_on_excellent_location_5_marla_house_in_citi_housing_society-54537613-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Luxury 10 Marla Double Storey House For Sale In DHA Gujranwala Sector C-5,3.95 Crore,39500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/dha_defence_dha_sector_c_luxury_10_marla_double_storey_house_for_sale_in_dha_gujranwala_sector_c-5-54632430-18428-1.html,Gujranwala,House,6.0,5.0,"DHA Defence, Gujranwala, Punjab"
Reserve A Main Double Road House Of 2 Kanal And 2 Kanal Lawn Facing Park Now In Citi Housing Society,32.0 Crore,320000000.0,4.0 Kanal,80.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_reserve_a_main_double_road_house_of_2_kanal_and_2_kanal_lawn_facing_park_now_in_citi_housing_society-54592881-3083-1.html,Gujranwala,House,10.0,6.0,"Citi Housing Society, Gujranwala, Punjab"
